episode,score,epsilon,budget,uncertainty
284,19.0,0.05,0,0.01685065085553993
285,18.0,0.05,0,0.01577559851712887
286,14.0,0.05,0,0.01735985545870967
287,14.0,0.05,0,0.01703464513045728
288,19.0,0.05,0,0.016004115951320133
289,17.0,0.05,0,0.016200092437303634
290,16.0,0.05,0,0.01623252149621981
291,21.0,0.05,0,0.01589809260958629
292,18.0,0.05,0,0.015436483445520857
293,19.0,0.05,0,0.014602964827331753
294,19.0,0.05,0,0.014661955923473136
295,11.0,0.05,0,0.01437649605765422
296,16.0,0.05,0,0.014392832036417199
297,17.0,0.05,0,0.012830907920641219
298,18.0,0.05,0,0.012974786659604283
299,21.0,0.05,0,0.012604753990866635
